"_raw",host,index,source,sourcetype,time
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v25""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""name"": ""soln_ubuntu_ish_template-THIN""}, ""moid"": ""vm-92""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:35:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-19""}, ""moid"": ""vm-48""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:36:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-14""}, ""moid"": ""vm-45""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:37:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-24""}, ""moid"": ""vm-53""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:38:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-25""}, ""moid"": ""vm-56""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:39:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-17""}, ""moid"": ""vm-46""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:40:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-20""}, ""moid"": ""vm-49""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:41:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""apps-esxi60-1-centos7-3""}, ""moid"": ""vm-94""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:42:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-29""}, ""moid"": ""vm-51""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:43:37"
"{""rootFolder"": {""moid"": ""group-d1""}, ""type"": ""VirtualMachine"", ""collectionVersion"": ""1"", ""changeSet"": {""parent"": {""type"": ""Folder"", ""moid"": ""group-v3""}, ""runtime"": {""host"": {""type"": ""HostSystem"", ""moid"": ""host-10""}}, ""resourcePool"": {""type"": ""ResourcePool"", ""moid"": ""resgroup-8""}, ""name"": ""io-win7-22""}, ""moid"": ""vm-52""}","sv3-app-vctr60.sv.splunk.com","vmware-inv","VMInv:Hierarchy","vmware:inv:hierarchy","2016-06-22 04:44:37"
